108,Burundi,,112,Maize (corn),2008,5.3,5.3,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2008,6.4,6.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2008,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2008,5.3,5.3,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2008,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2008,1.2,1.2,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2008,1.3,1.3,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2008,2.5,2.5,,,,Winnowing,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2008,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2008,3.1,3.1,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2008,4.4,4.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2008,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2008,2.2,2.2,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2008,2.7,2.7,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2008,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2008,3.6,3.6,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2008,4.6,4.6,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,3.5,3.5,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,4.4,4.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,4.9,4.9,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,111,Wheat,2007,4.9,4.9,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,1.3,1.3,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,1.7,1.7,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,4,4,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,5.3,5.3,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,6.4,6.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,112,Maize (corn),2007,5.3,5.3,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2007,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2007,1.2,1.2,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2007,1.3,1.3,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2007,2.5,2.5,,,,Winnowing,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2007,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2007,3.1,3.1,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,113,Rice,2007,4.4,4.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2007,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2007,2.2,2.2,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2007,2.7,2.7,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2007,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2007,3.6,3.6,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
108,Burundi,,114,Sorghum,2007,4.6,4.6,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
112,Belarus,,2211,Raw milk of cattle,2007,0.01,0.006808858,,,,,SWS_Total,,,,,,Agr Yb 2008. Balance,National Statistics Yearbook,FAO Sources,
116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,3.5,3.5,,,"0.365 Price of tomato, USD",,Wholesale,,,Physical Damage Rotting/Decay,"onsite interviews were conducted involving 30 farmers, 30 collectors, 30 wholesalers from the two...",,Interviews,-,"Buntong, B., 2Srilaong, V., 3Wasusri, T., 2Kanlayanarat, S. and 4*Acedo, A.L. Jr.",http://www.ifrj.upm.edu.my/20%20(01)%202013/31%20IFRJ%2020%20(01)%202013%20Acedo%20(162).pdf
116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,3.5,3.5,,,"0.527 Price of tomato, USD",,Retail,,,Rotting/Decay Over-Ripening,"onsite interviews were conducted involving 30 farmers, 30 collectors, 30 wholesalers from the two...",,Interviews,-,"Buntong, B., 2Srilaong, V., 3Wasusri, T., 2Kanlayanarat, S. and 4*Acedo, A.L. Jr.",http://www.ifrj.upm.edu.my/20%20(01)%202013/31%20IFRJ%2020%20(01)%202013%20Acedo%20(162).pdf
116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,3.5,3.5,,,"0.273 Price of tomato, USD",,Traders,,,Physical Damage Rotting/Decay,"onsite interviews were conducted involving 30 farmers, 30 collectors, 30 wholesalers from the two...",,Interviews,-,"Buntong, B., 2Srilaong, V., 3Wasusri, T., 2Kanlayanarat, S. and 4*Acedo, A.L. Jr.",http://www.ifrj.upm.edu.my/20%20(01)%202013/31%20IFRJ%2020%20(01)%202013%20Acedo%20(162).pdf
116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,12.5,12.5,,,".375 Price of tomato, USD",,Farm,,,Immaturity Insect Damage Rotting/Decay,"onsite interviews were conducted involving 30 farmers, 30 collectors, 30 wholesalers from the two...",,Interviews,-,"Buntong, B., 2Srilaong, V., 3Wasusri, T., 2Kanlayanarat, S. and 4*Acedo, A.L. Jr.",http://www.ifrj.upm.edu.my/20%20(01)%202013/31%20IFRJ%2020%20(01)%202013%20Acedo%20(162).pdf
116,Cambodia,,1213,Cauliflowers and broccoli,2008,16.4,16.4,,,,,,,,,588,,Questionnaires,Survey,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf
116,Cambodia,,1213,Cauliflowers and broccoli,2008,16.4,16.4,,,,,,,,,588,,Questionnaires,-,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf
116,Cambodia,,1232,Cucumbers and gherkins,2008,19.7,19.7,,,,,,,,,588,,Questionnaires,Survey,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf
116,Cambodia,,1232,Cucumbers and gherkins,2008,19.7,19.7,,,,,,,,,588,,Questionnaires,-,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf
116,Cambodia,,1234,Tomatoes,2008,24.6,24.6,,,,,,,,,588,,Questionnaires,-,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf
116,Cambodia,,1241.9,"Other beans, green",2008,21.8,21.8,,,,,,,,,588,,Questionnaires,Survey,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf
116,Cambodia,,1241.9,"Other beans, green",2008,21.8,21.8,,,,,,,,,588,,Questionnaires,-,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf
120,Cameroon,,112,Maize (corn),2013,1.3,1.3,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,1.8,1.8,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,2.1,2.1,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,3.8,3.8,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,5.1,5.1,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,7.1,7.1,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,2.1,2.1,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2013,7.1,7.1,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,1313,Plantains and others,2013,35,30-40,,,,,WholeSupplyChain,,,"rough handling, unprotected storage conditions, and poor transportation",,,,-,Cauthen et al. (2013),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf
120,Cameroon,,112,Maize (corn),2012,1.3,1.3,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2012,1.8,1.8,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2012,2.1,2.1,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2012,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2012,3.8,3.8,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2012,5.1,5.1,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
120,Cameroon,,112,Maize (corn),2012,7.1,7.1,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
